 -15.225  4.32743 -11.8333 -18.2177 -18.0182 -4.05218  23.6803 -17.8187  -4.2517 -0.460922 -6.64587 -5.24927 -0.859951 -12.6313 -4.65073  -1.4585 -4.85024  1.33471 -9.04005 0.736165 -0.660437 -15.4245 -2.05704 -12.2323 -11.0352 -10.2371 -3.85267 -2.65558  2.13277  0.93568 -9.83811 -5.44879 
 7.00818  13.6949  13.4029  13.2171  12.9761   13.204   13.588  13.6015  13.4477  13.2821  12.8297  13.1973  12.7686  12.8737  14.2954  12.5824  13.1022  13.4339  12.6354  13.4779   13.668  13.5218  13.2799  13.2894  13.4557  13.8581  12.9952  13.1757  13.0603  13.7095  13.0256  13.5983 
 7.30223  13.7266  13.4473  13.0882  12.9684  13.3675  13.6867  13.8463  13.4872  13.6069  12.9285  13.4872  12.8487  13.3276  14.1257  12.6093  13.2478  13.3276  12.9684  13.4872  13.7266  13.6069   13.567  13.0882   13.966  14.0857  12.8487  13.3276  12.8487   13.966  13.2478  13.6069 
