-15.0255  4.12791 -11.8333 -18.4172 -17.8187 -4.05218  23.8799 -17.8187  -4.2517 -0.261408 -6.64587 -5.24927 -0.660437 -12.6313 -4.65073 -1.65801 -4.85024  1.33471 -9.23956  0.93568 -0.660437 -15.4245 -2.05704 -12.0328 -11.0352 -10.4367 -3.65316 -2.45607  2.13277  0.53665 -10.0376 -5.44879 
 13.9565  13.6084   13.325  13.1567  12.6422  13.1579  13.3925  13.3587   13.321  13.1823  12.7532  13.0934  12.5237  12.8956  13.9658  12.4437  12.9578  13.3224  12.6991  13.3253  13.5912  13.4855  13.2713  13.1202  13.6055  13.9378  12.9645  13.2494  13.1048  13.8588  13.1777  13.4616 
  13.966  13.8463  13.4473  13.2079  12.8487  13.3675   13.567  13.4473  13.4872  13.0882  13.1281  13.0882   12.729  12.9285  14.1257   12.729  13.2478  13.7266  12.6891   13.567  13.7266  13.6069   13.567  13.3675   13.966  14.2054  13.3276  13.2079  13.4473  14.2054  13.3675  13.6069 
