-4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.1973e+27 -4.1973e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.1973e+27 -4.19731e+27 -4.19731e+27 -4.1973e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 -4.19731e+27 
2.09865e+27 2.09866e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09866e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 2.09865e+27 
 2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779  2.45779 
